,,,,Stage (2),Stage (2),Stage (2),Stage (2),Stage (3),Stage (3),Stage (5),Stage (5),Stage (5),Stage (5),Stage (7),Stage (7),Stage (8),Stage (8),
Trial,,Item,TT,,,Count :-,Count :-,,,,,Count :-,Count :-,,,,,
Ref,Outcome,Index,Index,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,L(1),L(2),Entry,Exit,Entry,Exit,
83,0,1,53,313943,314691,0,1,0,0,314691,315091,0,0,0,0,315091,315349,
84,4,0,54,315349,315414,0,0,315717,316717,315414,315717,1,0,0,0,0,0,
84,4,0,54,316717,316718,0,0,316932,317932,316718,316932,0,1,0,0,0,0,
84,0,0,54,317932,318181,0,0,0,0,318181,318581,0,0,318581,318717,0,0,
85,0,0,55,318717,318771,0,0,0,0,318771,319171,0,0,319171,319230,0,0,
86,3,1,56,319230,319280,0,0,0,0,319280,319680,0,0,0,0,319680,319756,
87,4,1,56,320756,320821,0,0,321079,322079,320821,321079,0,1,0,0,0,0,
87,4,1,56,322079,323017,0,2,323304,324304,323017,323304,1,0,0,0,0,0,
87,0,1,56,324304,324548,0,1,0,0,324548,324948,0,0,0,0,324948,325137,
88,4,0,57,325137,325207,0,0,325538,326538,325207,325538,0,1,0,0,0,0,
88,0,0,57,326538,327257,0,1,0,0,327257,327657,0,0,327657,327812,0,0,
89,0,0,58,327812,327863,0,0,0,0,327863,328263,0,0,328263,328671,0,0,
90,3,1,59,328671,328722,0,0,0,0,328722,329122,0,0,0,0,329122,329152,
91,4,1,59,330152,330582,0,0,330891,331891,330582,330891,0,1,0,0,0,0,
91,0,1,59,331891,332343,0,1,0,0,332343,332743,0,0,0,0,332743,332928,
92,4,0,60,332928,332991,0,0,333271,334271,332991,333271,0,1,0,0,0,0,
92,0,0,60,334271,334681,1,1,0,0,334681,335081,0,0,335081,335363,0,0,
93,3,1,61,335363,335427,0,0,0,0,335427,335827,0,0,0,0,335827,336391,
94,4,1,61,337391,337396,0,0,337762,338762,337396,337762,0,1,0,0,0,0,
94,0,1,61,338762,339602,0,2,0,0,339602,340002,0,0,0,0,340002,340196,
95,4,0,62,340196,340274,0,0,340566,341566,340274,340566,0,1,0,0,0,0,
95,4,0,62,341566,342470,0,0,342696,343696,342470,342696,0,1,0,0,0,0,
95,4,0,62,343696,344898,2,1,344931,345931,344898,344931,0,1,0,0,0,0,
95,4,0,62,345931,348012,0,0,348304,349304,348012,348304,0,1,0,0,0,0,
95,4,0,62,349304,350277,0,1,350526,351526,350277,350526,1,0,0,0,0,0,
95,0,0,62,351526,352252,0,2,0,0,352252,352652,0,0,352652,352854,0,0,
96,0,0,63,352854,352911,0,0,0,0,352911,353311,0,0,353311,353468,0,0,
97,4,1,64,353468,353529,0,0,353925,354925,353529,353925,1,0,0,0,0,0,
97,4,1,64,354925,356272,0,1,356670,357670,356272,356670,0,1,0,0,0,0,
97,4,1,64,357670,358491,0,1,358852,359852,358491,358852,0,1,0,0,0,0,
97,128,1,64,359852,359972,0,0,0,0,359972,360000,0,0,0,0,0,0,
ENDDATA
STARTDATA
KLIMBIC OUTPUT FILE
MS EXCEL FORMAT
System,No System Name
User,Operant
Date,04-Feb-2019
Time,10:21
Box Index,2
ExptType,0
SessionRecord,15

Session Title,Individual Cue and Discrimination training
Protocol Title,R-R JBT Pure Tones
Protocol Description,R-R JBT Tones (repeat Inc)
Analysis Ref,CS-240170
Dose Details,Index,0
No Dose
999
0
Unassigned
300
Subject Id,CH14_2
DB Ref,Training
DB Group,-1
Day Table,Unassigned
Duration,165429
Pellet Count,69
Fluid Count,0
Air Puff Count,0
Shock Count,0
F10 Sensor,X(0),
SL Target,2
SL Dummy,1
SS Target,2
SS Dummy,1
LeverTC
L(1),L(2),
110,69,
SensorTC
S(1),
869,
AutoControl,Index,0,
AC Comment,,Discrimination training
2WT Details
Trials,Banked,Sequential,Noise,Shock
100,0,0,0,0,
Trial,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,
Bank,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,
Group,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,
Control,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,
Frequency,2000,8000,8000,8000,2000,2000,8000,2000,8000,2000,8000,2000,8000,2000,8000,2000,8000,2000,2000,8000,8000,2000,2000,8000,8000,8000,2000,8000,2000,2000,2000,8000,8000,8000,8000,2000,8000,2000,2000,2000,8000,2000,8000,2000,2000,2000,8000,8000,2000,8000,8000,2000,8000,8000,2000,2000,8000,2000,8000,2000,2000,8000,8000,2000,8000,8000,2000,2000,8000,2000,2000,8000,2000,8000,8000,2000,8000,2000,2000,8000,2000,2000,8000,8000,2000,2000,2000,8000,8000,8000,8000,8000,8000,2000,2000,2000,2000,8000,2000,8000,
